9	 20
 Node#	 Xpos	 Ypos	 Bit	OI	BL	MaxI	PrefD	Skew	Kurtosis	H1111	H2211	H1112	H2212	H1122	H2222	Xn 	Yn 	H1n 	H2n 	H3n 	H4n 	H5n 	H6n
121	 1.30	 0.30	 1	 0.885	 3	 65520	 45.03	 0.957	 -0.633	 0.324	 0.172	 0.195	 0.197	 0.172	 0.332	 1.30	 0.50	 0.324	 0.172	 0.195	 0.197	 0.172	 0.332 
122	 1.30	 0.40	 1	 0.884	 3	 65520	 48.98	 0.957	 -0.633	 0.272	 0.170	 0.180	 0.207	 0.170	 0.389	 1.30	 0.40	 0.272	 0.170	 0.180	 0.207	 0.170	 0.389 
123	 1.30	 0.50	 1	 0.883	 3	 65520	 52.94	 0.957	 -0.633	 0.224	 0.164	 0.162	 0.213	 0.164	 0.448	 1.30	 0.30	 0.224	 0.164	 0.162	 0.213	 0.164	 0.448 
124	 1.30	 0.60	 1	 0.882	 3	 65520	 57.91	 0.957	 -0.633	 0.172	 0.153	 0.137	 0.212	 0.153	 0.523	 1.30	 0.20	 0.172	 0.153	 0.137	 0.212	 0.153	 0.523 
125	 1.30	 0.70	 1	 0.881	 3	 65520	 61.90	 0.957	 -0.633	 0.136	 0.141	 0.117	 0.204	 0.141	 0.581	 1.30	 0.10	 0.136	 0.141	 0.117	 0.204	 0.141	 0.581 
126	 1.30	 0.80	 1	 0.881	 3	 65520	 65.90	 0.957	 -0.633	 0.106	 0.129	 0.097	 0.190	 0.129	 0.637	 1.30	 0.00	 0.106	 0.129	 0.097	 0.190	 0.129	 0.637 
127	 1.40	 0.00	 1	 0.886	 3	 65520	 30.32	 0.957	 -0.633	 0.542	 0.149	 0.212	 0.131	 0.149	 0.159	 1.40	 0.80	 0.542	 0.149	 0.212	 0.131	 0.149	 0.159 
128	 1.40	 0.10	 1	 0.886	 3	 65520	 35.21	 0.957	 -0.633	 0.468	 0.162	 0.215	 0.155	 0.162	 0.209	 1.40	 0.70	 0.468	 0.162	 0.215	 0.155	 0.162	 0.209 
129	 1.40	 0.20	 1	 0.885	 3	 65520	 39.13	 0.957	 -0.633	 0.409	 0.168	 0.211	 0.174	 0.168	 0.254	 1.40	 0.60	 0.409	 0.168	 0.211	 0.174	 0.168	 0.254 
130	 1.40	 0.30	 1	 0.885	 3	 65520	 43.06	 0.957	 -0.633	 0.352	 0.172	 0.201	 0.190	 0.172	 0.305	 1.40	 0.50	 0.352	 0.172	 0.201	 0.190	 0.172	 0.305 
131	 1.40	 0.40	 1	 0.884	 3	 65520	 47.99	 0.957	 -0.633	 0.284	 0.171	 0.184	 0.205	 0.171	 0.374	 1.40	 0.40	 0.284	 0.171	 0.184	 0.205	 0.171	 0.374 
132	 1.40	 0.50	 1	 0.883	 3	 65520	 51.95	 0.957	 -0.633	 0.235	 0.166	 0.167	 0.212	 0.166	 0.433	 1.40	 0.30	 0.235	 0.166	 0.167	 0.212	 0.166	 0.433 
133	 1.40	 0.60	 1	 0.882	 3	 65520	 55.92	 0.957	 -0.633	 0.192	 0.158	 0.147	 0.214	 0.158	 0.493	 1.40	 0.20	 0.192	 0.158	 0.147	 0.214	 0.158	 0.493 
134	 1.40	 0.70	 1	 0.882	 3	 65520	 59.91	 0.957	 -0.633	 0.153	 0.147	 0.127	 0.209	 0.147	 0.552	 1.40	 0.10	 0.153	 0.147	 0.127	 0.209	 0.147	 0.552 
135	 1.40	 0.80	 1	 0.881	 3	 65520	 64.90	 0.957	 -0.633	 0.113	 0.132	 0.102	 0.194	 0.132	 0.623	 1.40	 0.00	 0.113	 0.132	 0.102	 0.194	 0.132	 0.623 
136	 1.50	 0.00	 1	 0.886	 3	 65520	 29.34	 0.957	 -0.633	 0.557	 0.147	 0.210	 0.126	 0.147	 0.150	 1.50	 0.80	 0.557	 0.147	 0.210	 0.126	 0.147	 0.150 
137	 1.50	 0.10	 1	 0.886	 3	 65520	 33.25	 0.957	 -0.633	 0.498	 0.157	 0.215	 0.146	 0.157	 0.188	 1.50	 0.70	 0.498	 0.157	 0.215	 0.146	 0.157	 0.188 
138	 1.50	 0.20	 1	 0.886	 3	 65520	 37.16	 0.957	 -0.633	 0.438	 0.165	 0.214	 0.165	 0.165	 0.231	 1.50	 0.60	 0.438	 0.165	 0.214	 0.165	 0.165	 0.231 
139	 1.50	 0.30	 1	 0.885	 3	 65520	 42.07	 0.957	 -0.633	 0.366	 0.171	 0.204	 0.186	 0.171	 0.292	 1.50	 0.50	 0.366	 0.171	 0.204	 0.186	 0.171	 0.292 
140	 1.50	 0.40	 1	 0.884	 3	 65520	 46.01	 0.957	 -0.633	 0.311	 0.172	 0.192	 0.200	 0.172	 0.346	 1.50	 0.40	 0.311	 0.172	 0.192	 0.200	 0.172	 0.346 
141	 1.50	 0.50	 1	 0.884	 3	 65520	 49.97	 0.957	 -0.633	 0.259	 0.169	 0.176	 0.209	 0.169	 0.403	 1.50	 0.30	 0.259	 0.169	 0.176	 0.209	 0.169	 0.403 
142	 1.50	 0.60	 1	 0.883	 3	 65520	 54.93	 0.957	 -0.633	 0.202	 0.160	 0.152	 0.214	 0.160	 0.478	 1.50	 0.20	 0.202	 0.160	 0.152	 0.214	 0.160	 0.478 
143	 1.50	 0.70	 1	 0.882	 3	 65520	 58.91	 0.957	 -0.633	 0.162	 0.150	 0.132	 0.211	 0.150	 0.537	 1.50	 0.10	 0.162	 0.150	 0.132	 0.211	 0.150	 0.537 
144	 1.50	 0.80	 1	 0.881	 3	 65520	 62.90	 0.957	 -0.633	 0.128	 0.138	 0.112	 0.201	 0.138	 0.595	 1.50	 0.00	 0.128	 0.138	 0.112	 0.201	 0.138	 0.595 
145	 1.60	 0.00	 1	 0.886	 3	 65520	 27.38	 0.957	 -0.633	 0.586	 0.141	 0.206	 0.116	 0.141	 0.133	 1.60	 0.80	 0.586	 0.141	 0.206	 0.116	 0.141	 0.133 
146	 1.60	 0.10	 1	 0.886	 3	 65520	 32.27	 0.957	 -0.633	 0.513	 0.155	 0.214	 0.141	 0.155	 0.178	 1.60	 0.70	 0.513	 0.155	 0.214	 0.141	 0.155	 0.178 
147	 1.60	 0.20	 1	 0.886	 3	 65520	 36.19	 0.957	 -0.633	 0.453	 0.164	 0.214	 0.160	 0.164	 0.220	 1.60	 0.60	 0.453	 0.164	 0.214	 0.160	 0.164	 0.220 
148	 1.60	 0.30	 1	 0.885	 3	 65520	 40.11	 0.957	 -0.633	 0.394	 0.169	 0.209	 0.178	 0.169	 0.267	 1.60	 0.50	 0.394	 0.169	 0.209	 0.178	 0.169	 0.267 
149	 1.60	 0.40	 1	 0.885	 3	 65520	 45.03	 0.957	 -0.633	 0.324	 0.172	 0.195	 0.197	 0.172	 0.332	 1.60	 0.40	 0.324	 0.172	 0.195	 0.197	 0.172	 0.332 
150	 1.60	 0.50	 1	 0.884	 3	 65520	 48.98	 0.957	 -0.633	 0.272	 0.170	 0.180	 0.207	 0.170	 0.389	 1.60	 0.30	 0.272	 0.170	 0.180	 0.207	 0.170	 0.389 
151	 1.60	 0.60	 1	 0.883	 3	 65520	 52.94	 0.957	 -0.633	 0.224	 0.164	 0.162	 0.213	 0.164	 0.448	 1.60	 0.20	 0.224	 0.164	 0.162	 0.213	 0.164	 0.448 
152	 1.60	 0.70	 1	 0.882	 3	 65520	 56.92	 0.957	 -0.633	 0.181	 0.155	 0.142	 0.213	 0.155	 0.508	 1.60	 0.10	 0.181	 0.155	 0.142	 0.213	 0.155	 0.508 
153	 1.60	 0.80	 1	 0.881	 3	 65520	 61.90	 0.957	 -0.633	 0.136	 0.141	 0.117	 0.204	 0.141	 0.581	 1.60	 0.00	 0.136	 0.141	 0.117	 0.204	 0.141	 0.581 
154	 1.70	 0.00	 1	 0.886	 3	 65520	 26.41	 0.957	 -0.633	 0.600	 0.137	 0.203	 0.111	 0.137	 0.125	 1.70	 0.80	 0.600	 0.137	 0.203	 0.111	 0.137	 0.125 
155	 1.70	 0.10	 1	 0.886	 3	 65520	 30.32	 0.957	 -0.633	 0.542	 0.149	 0.212	 0.131	 0.149	 0.159	 1.70	 0.70	 0.542	 0.149	 0.212	 0.131	 0.149	 0.159 
156	 1.70	 0.20	 1	 0.886	 3	 65520	 34.23	 0.957	 -0.633	 0.483	 0.160	 0.215	 0.150	 0.160	 0.198	 1.70	 0.60	 0.483	 0.160	 0.215	 0.150	 0.160	 0.198 
157	 1.70	 0.30	 1	 0.885	 3	 65520	 39.13	 0.957	 -0.633	 0.409	 0.168	 0.211	 0.174	 0.168	 0.254	 1.70	 0.50	 0.409	 0.168	 0.211	 0.174	 0.168	 0.254 
158	 1.70	 0.40	 1	 0.885	 3	 65520	 43.06	 0.957	 -0.633	 0.352	 0.172	 0.201	 0.190	 0.172	 0.305	 1.70	 0.40	 0.352	 0.172	 0.201	 0.190	 0.172	 0.305 
159	 1.70	 0.50	 1	 0.884	 3	 65520	 47.00	 0.957	 -0.633	 0.297	 0.171	 0.188	 0.202	 0.171	 0.360	 1.70	 0.30	 0.297	 0.171	 0.188	 0.202	 0.171	 0.360 
160	 1.70	 0.60	 1	 0.883	 3	 65520	 51.95	 0.957	 -0.633	 0.235	 0.166	 0.167	 0.212	 0.166	 0.433	 1.70	 0.20	 0.235	 0.166	 0.167	 0.212	 0.166	 0.433 
161	 1.70	 0.70	 1	 0.882	 3	 65520	 55.92	 0.957	 -0.633	 0.192	 0.158	 0.147	 0.214	 0.158	 0.493	 1.70	 0.10	 0.192	 0.158	 0.147	 0.214	 0.158	 0.493 
162	 1.70	 0.80	 1	 0.882	 3	 65520	 59.91	 0.957	 -0.633	 0.153	 0.147	 0.127	 0.209	 0.147	 0.552	 1.70	 0.00	 0.153	 0.147	 0.127	 0.209	 0.147	 0.552 
163	 1.80	 0.00	 1	 0.885	 3	 65520	 24.45	 0.957	 -0.633	 0.627	 0.131	 0.196	 0.101	 0.131	 0.110	 1.80	 0.80	 0.627	 0.131	 0.196	 0.101	 0.131	 0.110 
164	 1.80	 0.10	 1	 0.886	 3	 65520	 29.34	 0.957	 -0.633	 0.557	 0.147	 0.210	 0.126	 0.147	 0.150	 1.80	 0.70	 0.557	 0.147	 0.210	 0.126	 0.147	 0.150 
165	 1.80	 0.20	 1	 0.886	 3	 65520	 33.25	 0.957	 -0.633	 0.498	 0.157	 0.215	 0.146	 0.157	 0.188	 1.80	 0.60	 0.498	 0.157	 0.215	 0.146	 0.157	 0.188 
166	 1.80	 0.30	 1	 0.886	 3	 65520	 37.16	 0.957	 -0.633	 0.438	 0.165	 0.214	 0.165	 0.165	 0.231	 1.80	 0.50	 0.438	 0.165	 0.214	 0.165	 0.165	 0.231 
167	 1.80	 0.40	 1	 0.885	 3	 65520	 42.07	 0.957	 -0.633	 0.366	 0.171	 0.204	 0.186	 0.171	 0.292	 1.80	 0.40	 0.366	 0.171	 0.204	 0.186	 0.171	 0.292 
168	 1.80	 0.50	 1	 0.884	 3	 65520	 46.01	 0.957	 -0.633	 0.311	 0.172	 0.192	 0.200	 0.172	 0.346	 1.80	 0.30	 0.311	 0.172	 0.192	 0.200	 0.172	 0.346 
169	 1.80	 0.60	 1	 0.884	 3	 65520	 49.97	 0.957	 -0.633	 0.259	 0.169	 0.176	 0.209	 0.169	 0.403	 1.80	 0.20	 0.259	 0.169	 0.176	 0.209	 0.169	 0.403 
170	 1.80	 0.70	 1	 0.883	 3	 65520	 53.93	 0.957	 -0.633	 0.213	 0.162	 0.157	 0.214	 0.162	 0.463	 1.80	 0.10	 0.213	 0.162	 0.157	 0.214	 0.162	 0.463 
171	 1.80	 0.80	 1	 0.882	 3	 65520	 58.91	 0.957	 -0.633	 0.162	 0.150	 0.132	 0.211	 0.150	 0.537	 1.80	 0.00	 0.162	 0.150	 0.132	 0.211	 0.150	 0.537 
172	 1.90	 0.00	 1	 0.885	 3	 65520	 23.47	 0.957	 -0.633	 0.641	 0.128	 0.191	 0.096	 0.128	 0.104	 1.90	 0.80	 0.641	 0.128	 0.191	 0.096	 0.128	 0.104 
173	 1.90	 0.10	 1	 0.886	 3	 65520	 27.38	 0.957	 -0.633	 0.586	 0.141	 0.206	 0.116	 0.141	 0.133	 1.90	 0.70	 0.586	 0.141	 0.206	 0.116	 0.141	 0.133 
174	 1.90	 0.20	 1	 0.886	 3	 65520	 31.29	 0.957	 -0.633	 0.528	 0.152	 0.214	 0.136	 0.152	 0.168	 1.90	 0.60	 0.528	 0.152	 0.214	 0.136	 0.152	 0.168 
175	 1.90	 0.30	 1	 0.886	 3	 65520	 36.19	 0.957	 -0.633	 0.453	 0.164	 0.214	 0.160	 0.164	 0.220	 1.90	 0.50	 0.453	 0.164	 0.214	 0.160	 0.164	 0.220 
176	 1.90	 0.40	 1	 0.885	 3	 65520	 40.11	 0.957	 -0.633	 0.394	 0.169	 0.209	 0.178	 0.169	 0.267	 1.90	 0.40	 0.394	 0.169	 0.209	 0.178	 0.169	 0.267 
177	 1.90	 0.50	 1	 0.885	 3	 65520	 44.04	 0.957	 -0.633	 0.338	 0.172	 0.198	 0.193	 0.172	 0.319	 1.90	 0.30	 0.338	 0.172	 0.198	 0.193	 0.172	 0.319 
178	 1.90	 0.60	 1	 0.884	 3	 65520	 48.98	 0.957	 -0.633	 0.272	 0.170	 0.180	 0.207	 0.170	 0.389	 1.90	 0.20	 0.272	 0.170	 0.180	 0.207	 0.170	 0.389 
179	 1.90	 0.70	 1	 0.883	 3	 65520	 52.94	 0.957	 -0.633	 0.224	 0.164	 0.162	 0.213	 0.164	 0.448	 1.90	 0.10	 0.224	 0.164	 0.162	 0.213	 0.164	 0.448 
180	 1.90	 0.80	 1	 0.882	 3	 65520	 56.92	 0.957	 -0.633	 0.181	 0.155	 0.142	 0.213	 0.155	 0.508	 1.90	 0.00	 0.181	 0.155	 0.142	 0.213	 0.155	 0.508 
