9	 20
 Node#	 Xpos	 Ypos	 Bit	OI	BL	MaxI	PrefD	Skew	Kurtosis	H1111	H2211	H1112	H2212	H1122	H2222	Xn 	Yn 	H1n 	H2n 	H3n 	H4n 	H5n 	H6n
121	 1.30	 0.30	 1	 0.886	 3	 65520	 38.14	 0.957	 -0.633	 0.424	 0.167	 0.212	 0.169	 0.167	 0.243	 1.30	 0.50	 0.424	 0.167	 0.212	 0.169	 0.167	 0.243 
122	 1.30	 0.40	 1	 0.885	 3	 65520	 42.07	 0.957	 -0.633	 0.366	 0.171	 0.204	 0.186	 0.171	 0.292	 1.30	 0.40	 0.366	 0.171	 0.204	 0.186	 0.171	 0.292 
123	 1.30	 0.50	 1	 0.884	 3	 65520	 47.00	 0.957	 -0.633	 0.297	 0.171	 0.188	 0.202	 0.171	 0.360	 1.30	 0.30	 0.297	 0.171	 0.188	 0.202	 0.171	 0.360 
124	 1.30	 0.60	 1	 0.883	 3	 65520	 50.96	 0.957	 -0.633	 0.247	 0.167	 0.171	 0.211	 0.167	 0.418	 1.30	 0.20	 0.247	 0.167	 0.171	 0.211	 0.167	 0.418 
125	 1.30	 0.70	 1	 0.883	 3	 65520	 54.93	 0.957	 -0.633	 0.202	 0.160	 0.152	 0.214	 0.160	 0.478	 1.30	 0.10	 0.202	 0.160	 0.152	 0.214	 0.160	 0.478 
126	 1.30	 0.80	 1	 0.882	 3	 65520	 58.91	 0.957	 -0.633	 0.162	 0.150	 0.132	 0.211	 0.150	 0.537	 1.30	 0.00	 0.162	 0.150	 0.132	 0.211	 0.150	 0.537 
127	 1.40	 0.00	 1	 0.885	 3	 65520	 24.45	 0.957	 -0.633	 0.627	 0.131	 0.196	 0.101	 0.131	 0.110	 1.40	 0.80	 0.627	 0.131	 0.196	 0.101	 0.131	 0.110 
128	 1.40	 0.10	 1	 0.886	 3	 65520	 28.36	 0.957	 -0.633	 0.571	 0.144	 0.208	 0.121	 0.144	 0.141	 1.40	 0.70	 0.571	 0.144	 0.208	 0.121	 0.144	 0.141 
129	 1.40	 0.20	 1	 0.886	 3	 65520	 32.27	 0.957	 -0.633	 0.513	 0.155	 0.214	 0.141	 0.155	 0.178	 1.40	 0.60	 0.513	 0.155	 0.214	 0.141	 0.155	 0.178 
130	 1.40	 0.30	 1	 0.886	 3	 65520	 37.16	 0.957	 -0.633	 0.438	 0.165	 0.214	 0.165	 0.165	 0.231	 1.40	 0.50	 0.438	 0.165	 0.214	 0.165	 0.165	 0.231 
131	 1.40	 0.40	 1	 0.885	 3	 65520	 41.09	 0.957	 -0.633	 0.380	 0.170	 0.207	 0.182	 0.170	 0.279	 1.40	 0.40	 0.380	 0.170	 0.207	 0.182	 0.170	 0.279 
132	 1.40	 0.50	 1	 0.885	 3	 65520	 45.03	 0.957	 -0.633	 0.324	 0.172	 0.195	 0.197	 0.172	 0.332	 1.40	 0.30	 0.324	 0.172	 0.195	 0.197	 0.172	 0.332 
133	 1.40	 0.60	 1	 0.884	 3	 65520	 48.98	 0.957	 -0.633	 0.272	 0.170	 0.180	 0.207	 0.170	 0.389	 1.40	 0.20	 0.272	 0.170	 0.180	 0.207	 0.170	 0.389 
134	 1.40	 0.70	 1	 0.883	 3	 65520	 53.93	 0.957	 -0.633	 0.213	 0.162	 0.157	 0.214	 0.162	 0.463	 1.40	 0.10	 0.213	 0.162	 0.157	 0.214	 0.162	 0.463 
135	 1.40	 0.80	 1	 0.882	 3	 65520	 57.91	 0.957	 -0.633	 0.172	 0.153	 0.137	 0.212	 0.153	 0.523	 1.40	 0.00	 0.172	 0.153	 0.137	 0.212	 0.153	 0.523 
136	 1.50	 0.00	 1	 0.885	 3	 65520	 22.49	 0.957	 -0.633	 0.654	 0.125	 0.187	 0.091	 0.125	 0.097	 1.50	 0.80	 0.654	 0.125	 0.187	 0.091	 0.125	 0.097 
137	 1.50	 0.10	 1	 0.886	 3	 65520	 26.41	 0.957	 -0.633	 0.600	 0.137	 0.203	 0.111	 0.137	 0.125	 1.50	 0.70	 0.600	 0.137	 0.203	 0.111	 0.137	 0.125 
138	 1.50	 0.20	 1	 0.886	 3	 65520	 31.29	 0.957	 -0.633	 0.528	 0.152	 0.214	 0.136	 0.152	 0.168	 1.50	 0.60	 0.528	 0.152	 0.214	 0.136	 0.152	 0.168 
139	 1.50	 0.30	 1	 0.886	 3	 65520	 35.21	 0.957	 -0.633	 0.468	 0.162	 0.215	 0.155	 0.162	 0.209	 1.50	 0.50	 0.468	 0.162	 0.215	 0.155	 0.162	 0.209 
140	 1.50	 0.40	 1	 0.885	 3	 65520	 39.13	 0.957	 -0.633	 0.409	 0.168	 0.211	 0.174	 0.168	 0.254	 1.50	 0.40	 0.409	 0.168	 0.211	 0.174	 0.168	 0.254 
141	 1.50	 0.50	 1	 0.885	 3	 65520	 44.04	 0.957	 -0.633	 0.338	 0.172	 0.198	 0.193	 0.172	 0.319	 1.50	 0.30	 0.338	 0.172	 0.198	 0.193	 0.172	 0.319 
142	 1.50	 0.60	 1	 0.884	 3	 65520	 47.99	 0.957	 -0.633	 0.284	 0.171	 0.184	 0.205	 0.171	 0.374	 1.50	 0.20	 0.284	 0.171	 0.184	 0.205	 0.171	 0.374 
143	 1.50	 0.70	 1	 0.883	 3	 65520	 51.95	 0.957	 -0.633	 0.235	 0.166	 0.167	 0.212	 0.166	 0.433	 1.50	 0.10	 0.235	 0.166	 0.167	 0.212	 0.166	 0.433 
144	 1.50	 0.80	 1	 0.882	 3	 65520	 55.92	 0.957	 -0.633	 0.192	 0.158	 0.147	 0.214	 0.158	 0.493	 1.50	 0.00	 0.192	 0.158	 0.147	 0.214	 0.158	 0.493 
145	 1.60	 0.00	 1	 0.885	 3	 65520	 21.51	 0.957	 -0.633	 0.667	 0.121	 0.182	 0.086	 0.121	 0.091	 1.60	 0.80	 0.667	 0.121	 0.182	 0.086	 0.121	 0.091 
146	 1.60	 0.10	 1	 0.885	 3	 65520	 25.43	 0.957	 -0.633	 0.614	 0.134	 0.199	 0.106	 0.134	 0.118	 1.60	 0.70	 0.614	 0.134	 0.199	 0.106	 0.134	 0.118 
147	 1.60	 0.20	 1	 0.886	 3	 65520	 29.34	 0.957	 -0.633	 0.557	 0.147	 0.210	 0.126	 0.147	 0.150	 1.60	 0.60	 0.557	 0.147	 0.210	 0.126	 0.147	 0.150 
148	 1.60	 0.30	 1	 0.886	 3	 65520	 34.23	 0.957	 -0.633	 0.483	 0.160	 0.215	 0.150	 0.160	 0.198	 1.60	 0.50	 0.483	 0.160	 0.215	 0.150	 0.160	 0.198 
149	 1.60	 0.40	 1	 0.886	 3	 65520	 38.14	 0.957	 -0.633	 0.424	 0.167	 0.212	 0.169	 0.167	 0.243	 1.60	 0.40	 0.424	 0.167	 0.212	 0.169	 0.167	 0.243 
150	 1.60	 0.50	 1	 0.885	 3	 65520	 42.07	 0.957	 -0.633	 0.366	 0.171	 0.204	 0.186	 0.171	 0.292	 1.60	 0.30	 0.366	 0.171	 0.204	 0.186	 0.171	 0.292 
151	 1.60	 0.60	 1	 0.884	 3	 65520	 46.01	 0.957	 -0.633	 0.311	 0.172	 0.192	 0.200	 0.172	 0.346	 1.60	 0.20	 0.311	 0.172	 0.192	 0.200	 0.172	 0.346 
152	 1.60	 0.70	 1	 0.883	 3	 65520	 50.96	 0.957	 -0.633	 0.247	 0.167	 0.171	 0.211	 0.167	 0.418	 1.60	 0.10	 0.247	 0.167	 0.171	 0.211	 0.167	 0.418 
153	 1.60	 0.80	 1	 0.883	 3	 65520	 54.93	 0.957	 -0.633	 0.202	 0.160	 0.152	 0.214	 0.160	 0.478	 1.60	 0.00	 0.202	 0.160	 0.152	 0.214	 0.160	 0.478 
154	 1.70	 0.00	 1	 0.884	 3	 65520	 19.54	 0.957	 -0.633	 0.691	 0.115	 0.171	 0.077	 0.115	 0.080	 1.70	 0.80	 0.691	 0.115	 0.171	 0.077	 0.115	 0.080 
155	 1.70	 0.10	 1	 0.885	 3	 65520	 23.47	 0.957	 -0.633	 0.641	 0.128	 0.191	 0.096	 0.128	 0.104	 1.70	 0.70	 0.641	 0.128	 0.191	 0.096	 0.128	 0.104 
156	 1.70	 0.20	 1	 0.886	 3	 65520	 28.36	 0.957	 -0.633	 0.571	 0.144	 0.208	 0.121	 0.144	 0.141	 1.70	 0.60	 0.571	 0.144	 0.208	 0.121	 0.144	 0.141 
157	 1.70	 0.30	 1	 0.886	 3	 65520	 32.27	 0.957	 -0.633	 0.513	 0.155	 0.214	 0.141	 0.155	 0.178	 1.70	 0.50	 0.513	 0.155	 0.214	 0.141	 0.155	 0.178 
158	 1.70	 0.40	 1	 0.886	 3	 65520	 36.19	 0.957	 -0.633	 0.453	 0.164	 0.214	 0.160	 0.164	 0.220	 1.70	 0.40	 0.453	 0.164	 0.214	 0.160	 0.164	 0.220 
159	 1.70	 0.50	 1	 0.885	 3	 65520	 41.09	 0.957	 -0.633	 0.380	 0.170	 0.207	 0.182	 0.170	 0.279	 1.70	 0.30	 0.380	 0.170	 0.207	 0.182	 0.170	 0.279 
160	 1.70	 0.60	 1	 0.885	 3	 65520	 45.03	 0.957	 -0.633	 0.324	 0.172	 0.195	 0.197	 0.172	 0.332	 1.70	 0.20	 0.324	 0.172	 0.195	 0.197	 0.172	 0.332 
161	 1.70	 0.70	 1	 0.884	 3	 65520	 48.98	 0.957	 -0.633	 0.272	 0.170	 0.180	 0.207	 0.170	 0.389	 1.70	 0.10	 0.272	 0.170	 0.180	 0.207	 0.170	 0.389 
162	 1.70	 0.80	 1	 0.883	 3	 65520	 52.94	 0.957	 -0.633	 0.224	 0.164	 0.162	 0.213	 0.164	 0.448	 1.70	 0.00	 0.224	 0.164	 0.162	 0.213	 0.164	 0.448 
163	 1.80	 0.00	 1	 0.884	 3	 65520	 18.56	 0.957	 -0.633	 0.702	 0.112	 0.164	 0.072	 0.112	 0.074	 1.80	 0.80	 0.702	 0.112	 0.164	 0.072	 0.112	 0.074 
164	 1.80	 0.10	 1	 0.885	 3	 65520	 22.49	 0.957	 -0.633	 0.654	 0.125	 0.187	 0.091	 0.125	 0.097	 1.80	 0.70	 0.654	 0.125	 0.187	 0.091	 0.125	 0.097 
165	 1.80	 0.20	 1	 0.886	 3	 65520	 26.41	 0.957	 -0.633	 0.600	 0.137	 0.203	 0.111	 0.137	 0.125	 1.80	 0.60	 0.600	 0.137	 0.203	 0.111	 0.137	 0.125 
166	 1.80	 0.30	 1	 0.886	 3	 65520	 31.29	 0.957	 -0.633	 0.528	 0.152	 0.214	 0.136	 0.152	 0.168	 1.80	 0.50	 0.528	 0.152	 0.214	 0.136	 0.152	 0.168 
167	 1.80	 0.40	 1	 0.886	 3	 65520	 35.21	 0.957	 -0.633	 0.468	 0.162	 0.215	 0.155	 0.162	 0.209	 1.80	 0.40	 0.468	 0.162	 0.215	 0.155	 0.162	 0.209 
168	 1.80	 0.50	 1	 0.885	 3	 65520	 39.13	 0.957	 -0.633	 0.409	 0.168	 0.211	 0.174	 0.168	 0.254	 1.80	 0.30	 0.409	 0.168	 0.211	 0.174	 0.168	 0.254 
169	 1.80	 0.60	 1	 0.885	 3	 65520	 43.06	 0.957	 -0.633	 0.352	 0.172	 0.201	 0.190	 0.172	 0.305	 1.80	 0.20	 0.352	 0.172	 0.201	 0.190	 0.172	 0.305 
170	 1.80	 0.70	 1	 0.884	 3	 65520	 47.99	 0.957	 -0.633	 0.284	 0.171	 0.184	 0.205	 0.171	 0.374	 1.80	 0.10	 0.284	 0.171	 0.184	 0.205	 0.171	 0.374 
171	 1.80	 0.80	 1	 0.883	 3	 65520	 51.95	 0.957	 -0.633	 0.235	 0.166	 0.167	 0.212	 0.166	 0.433	 1.80	 0.00	 0.235	 0.166	 0.167	 0.212	 0.166	 0.433 
172	 1.90	 0.00	 1	 0.883	 3	 65520	 16.59	 0.957	 -0.633	 0.724	 0.105	 0.151	 0.063	 0.105	 0.065	 1.90	 0.80	 0.724	 0.105	 0.151	 0.063	 0.105	 0.065 
173	 1.90	 0.10	 1	 0.885	 3	 65520	 20.53	 0.957	 -0.633	 0.679	 0.118	 0.176	 0.081	 0.118	 0.085	 1.90	 0.70	 0.679	 0.118	 0.176	 0.081	 0.118	 0.085 
174	 1.90	 0.20	 1	 0.885	 3	 65520	 25.43	 0.957	 -0.633	 0.614	 0.134	 0.199	 0.106	 0.134	 0.118	 1.90	 0.60	 0.614	 0.134	 0.199	 0.106	 0.134	 0.118 
175	 1.90	 0.30	 1	 0.886	 3	 65520	 29.34	 0.957	 -0.633	 0.557	 0.147	 0.210	 0.126	 0.147	 0.150	 1.90	 0.50	 0.557	 0.147	 0.210	 0.126	 0.147	 0.150 
176	 1.90	 0.40	 1	 0.886	 3	 65520	 33.25	 0.957	 -0.633	 0.498	 0.157	 0.215	 0.146	 0.157	 0.188	 1.90	 0.40	 0.498	 0.157	 0.215	 0.146	 0.157	 0.188 
177	 1.90	 0.50	 1	 0.886	 3	 65520	 38.14	 0.957	 -0.633	 0.424	 0.167	 0.212	 0.169	 0.167	 0.243	 1.90	 0.30	 0.424	 0.167	 0.212	 0.169	 0.167	 0.243 
178	 1.90	 0.60	 1	 0.885	 3	 65520	 42.07	 0.957	 -0.633	 0.366	 0.171	 0.204	 0.186	 0.171	 0.292	 1.90	 0.20	 0.366	 0.171	 0.204	 0.186	 0.171	 0.292 
179	 1.90	 0.70	 1	 0.884	 3	 65520	 46.01	 0.957	 -0.633	 0.311	 0.172	 0.192	 0.200	 0.172	 0.346	 1.90	 0.10	 0.311	 0.172	 0.192	 0.200	 0.172	 0.346 
180	 1.90	 0.80	 1	 0.884	 3	 65520	 49.97	 0.957	 -0.633	 0.259	 0.169	 0.176	 0.209	 0.169	 0.403	 1.90	 0.00	 0.259	 0.169	 0.176	 0.209	 0.169	 0.403 
